ticker,31DaysAgo_price,30DaysAgo_price,29DaysAgo_price,28DaysAgo_price,27DaysAgo_price,26DaysAgo_price,25DaysAgo_price,24DaysAgo_price,23DaysAgo_price,22DaysAgo_price,21DaysAgo_price,20DaysAgo_price,19DaysAgo_price,18DaysAgo_price,17DaysAgo_price,16DaysAgo_price,15DaysAgo_price,14DaysAgo_price,13DaysAgo_price,12DaysAgo_price,11DaysAgo_price,10DaysAgo_price,9DaysAgo_price,8DaysAgo_price,7DaysAgo_price,6DaysAgo_price,5DaysAgo_price,4DaysAgo_price,3DaysAgo_price,2DaysAgo_price,1DaysAgo_price,Today_price,Day_move,Week_move,Month_move
CCHH,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.084,4.2,4.15,4.86,4.58,-0.28000000000000025,0.0,0.0
RNGTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.01,10.04,10.04,10.08,10.1792,0.09919999999999973,0.0,0.0
CBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6563,24.82,24.655,24.26,25.06,0.7999999999999972,0.0,0.0
YCY.U,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.97,9.98,9.9886,9.97,9.99,0.019999999999999574,0.0,0.0
AGRZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65,6.099,5.781,5.7,4.91,-0.79,0.0,0.0
FRMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.17,28.45,26.59,27.0,22.57,-4.43,0.0,0.0
NP,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.45,26.9,26.8,26.02,26.42,0.40000000000000213,0.0,0.0
BCSS.U,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.225,10.22,10.265,10.255,10.4,0.14499999999999957,0.0,0.0
BDCIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.22,10.23,10.3,10.275,10.31,0.03500000000000014,0.0,0.0
APACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96,9.96,9.95,9.98,10.03,0.049999999999998934,0.0,0.0
KNRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9002,2.875,2.8117,2.36,1.9861,-0.3738999999999999,0.0,0.0
MGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,2.9,2.84,2.61,1.8,-0.8099999999999998,0.0,0.0
AEXA,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3392,11.55,11.615,11.3,11.615,0.3149999999999995,0.0,0.0
FCRS.U,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,10.5,10.51,10.48,10.63,0.15000000000000036,0.0,0.0
EMISU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.025,0.0,0.0,10.1,0.0,0.0,0.0
DMIIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95,9.965,9.9735,9.98,10.01,0.02999999999999936,0.0,0.0
KOYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94,9.9356,9.94,9.95,9.99,0.040000000000000924,0.0,0.0
LATAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,9.98,9.98,10.01,0.0,-10.01,0.0,0.0
PTRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.02,14.05,13.98,13.21,17.575,4.364999999999998,0.0,0.0
NTSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.58,22.34,22.2954,21.46,22.66,1.1999999999999993,0.0,0.0
STUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,19.2,19.6102,18.66,20.75,2.09,0.0,0.0
WBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.265,26.57,26.2398,23.59,24.155,0.5650000000000013,0.0,0.0
CHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.751,6.63,6.54,6.26,7.78,1.5200000000000005,0.0,0.0
CHECU,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96,9.96,9.96,9.97,0.0,-9.97,0.0,0.0
ASST,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.187967,2.015,2.025,1.0499,0.9226,-0.12730000000000008,0.0,0.0
VIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.47,46.31,46.07,45.0,50.165,5.164999999999999,0.0,0.0
BRCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.79,22.55,23.24,21.55,26.05,4.5,0.0,0.0
GEMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.02,24.94,25.28,23.0,20.17,-2.8299999999999983,0.0,0.0
LGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.56,31.73,31.69,30.45,36.5,6.050000000000001,0.0,0.0
FOFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9907,12.9,13.06,11.12,14.5,3.380000000000001,0.0,0.0
OTGAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0801,10.07,10.07,10.1,10.2,0.09999999999999964,0.0,0.0
LBRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4685,15.615,15.9,15.44,16.19,0.7500000000000018,0.0,0.0
FIGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7076,47.72,47.65,40.4248,41.03,0.6052000000000035,0.0,0.0
ANGX,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8099,6.87,6.842,6.53,6.8086,0.27859999999999996,0.0,0.0
BLZRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.27,10.2489,10.25,10.33,10.26,-0.07000000000000028,0.0,0.0
KLAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.205,41.793,42.01,38.85,38.4219,-0.4281000000000006,0.0,0.0
ZGM,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,3.94,3.99,3.26,2.8725,-0.38749999999999973,0.0,0.0
TLNCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.03,10.01,10.03,10.1,0.0,-10.1,0.0,0.0
GSRFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,0.0,10.23,10.26,0.0,-10.26,0.0,0.0
FCHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5899,0.5505,0.5299,0.5001,0.4551,-0.044999999999999984,0.0,0.0
SVACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3875,0.0,0.0,10.425,0.0,-10.425,0.0,0.0
NMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.97,9.98,9.98,9.96,0.0,-9.96,0.0,0.0
PMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64,10.185,10.17,9.4,4.7453,-4.6547,0.0,0.0
YDES,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,17.2601,17.06,17.99,17.4,-0.5899999999999999,0.0,0.0
ELOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.51,2.59,2.48,-0.10999999999999988,0.0,0.0
THH,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53,7.83,7.92,7.55,8.15,0.6000000000000005,0.0,0.0
TGHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6203,1.61,1.6001,1.5,0.78,-0.72,0.0,0.0
MBVIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.18,10.17,10.15,10.19,0.0,-10.19,0.0,0.0
CURX,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7469,0.7188,0.717,0.6864,0.6491,-0.0373,0.0,0.0
CEPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.32,10.38,10.53,10.5,-0.02999999999999936,0.0,0.0
ETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8575,0.842,0.8324,0.774,0.733601,-0.040399000000000074,0.0,0.0
YMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7541,1.7801,1.74,1.68,1.6,-0.07999999999999985,0.0,0.0
FIGX,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.98,10.0,10.0,0.0,10.05,0.0,0.0,0.0
NUTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7386,9.1,9.01,-0.0899999999999998,0.0,0.0
KYIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.705,12.06,12.155,11.82,13.41,1.5899999999999999,0.0,0.0
RYOJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,2.102,2.1006,2.0,5.35,3.3499999999999996,0.0,0.0
BUUU,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,8.49,8.45,8.0,8.1,0.09999999999999964,0.0,0.0
MIAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.435,45.26,44.75,42.5,43.59,1.0900000000000034,0.0,0.0
NSRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8905,6.98,7.05,7.5,0.0,-7.5,0.0,0.0
BLSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5395,66.5,65.8,59.4,55.025,-4.375,0.0,0.0
BBOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.27,12.805,12.305,11.82,10.9,-0.9199999999999999,0.0,0.0
MAGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,1.39,1.3555,1.29,1.78,0.49,0.0,0.0
HVMCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.11,0.0,0.0,0.0,0.0,0.0
MKLYU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.05,0.0,0.0,10.09,0.0,-10.09,0.0,0.0
HTFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,36.414,35.58,32.52,39.75,7.229999999999997,0.0,0.0
PLBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.45,8.28,8.3,8.45,7.57,-0.879999999999999,0.0,0.0
DKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.848,0.87,0.7255,0.6921,-0.033399999999999985,0.0,0.0
FLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.42,31.48,31.13,28.55,27.35,-1.1999999999999993,0.0,0.0
WYFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9296,34.7,33.49,32.1,34.83,2.729999999999997,0.0,0.0
CTW,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,2.4889,2.4102,2.25,2.33,0.08000000000000007,0.0,0.0
QUMSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.14,10.18,10.24,0.0,-10.24,0.0,0.0
RUBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.155,2.101,2.06,1.9,1.7,-0.19999999999999996,0.0,0.0
EVMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.48,50.609,50.6099,50.67,50.850281,0.1802810000000008,0.0,0.0
AVBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.72,14.67,14.77,14.57,14.75,0.17999999999999972,0.0,0.0
HCMAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34,10.4,10.4,0.0,10.55,0.0,0.0,0.0
SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93,13.05,13.265,12.48,12.3,-0.17999999999999972,0.0,0.0
FIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6546,69.03,69.87,60.0,54.38,-5.619999999999997,0.0,0.0
BCARU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,10.24,0.0,0.0,0.0
AMBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9325,34.1152,33.63,30.0,30.675,0.6750000000000007,0.0,0.0
YMAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2399,1.23,1.24,1.14,0.8801,-0.2598999999999999,0.0,0.0
APADU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.08,10.08,10.1,10.1,0.0,-10.1,0.0,0.0
IMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.39,8.35,7.97,7.99,0.020000000000000462,0.0,0.0
LHAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07,9.06,8.9031,8.72,10.5899,1.8698999999999995,0.0,0.0
MH,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43,12.275,12.53,12.1,12.72,0.620000000000001,0.0,0.0
ARX,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.665,15.2,14.95,14.28,12.43,-1.8499999999999996,0.0,0.0
CRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7303,0.7225,0.7171,0.645,0.4915,-0.15350000000000003,0.0,0.0
CARL,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.71,14.01,14.14,12.91,13.535,0.625,0.0,0.0
NIQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.965,14.795,14.89,13.754,13.705,-0.04899999999999949,0.0,0.0
TDIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1303,6.1,6.25,0.96,0.43,-0.53,0.0,0.0
LAWR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.26,3.11,3.05,-0.06,0.0,0.0
PAII.U,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.54,10.1,0.0,0.0,0.0,0.0,0.0
KMRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.37,1.3547,1.26,1.23,-0.030000000000000027,0.0,0.0
MGRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7601,4.78,4.8001,4.79,4.89,0.09999999999999964,0.0,0.0
SPEGU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.22,10.2,10.24,0.0,-10.24,0.0,0.0
VWAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8901,8.7094,8.776,9.6501,12.695,3.0449,0.0,0.0
PFSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3466,0.3385,0.3721,0.3206,0.2981,-0.02250000000000002,0.0,0.0
GLIBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.55,36.61,36.685,36.09,36.1387,0.048699999999996635,0.0,0.0
BMHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3766,3.55,3.87,3.63,3.018,-0.6120000000000001,0.0,0.0
BQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.62,12.46,12.88,9.8,8.2,-1.6000000000000014,0.0,0.0
YOUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.71,1.7055,1.78,1.76,-0.020000000000000018,0.0,0.0
GTERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.29,10.32,10.27,0.0,-10.27,0.0,0.0
DLXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7384,0.7333,0.7871,0.7891,0.9174,0.12829999999999997,0.0,0.0
ANPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,27.2,27.2,23.91,24.85,0.9400000000000013,0.0,0.0
MSGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8393,1.4693,1.55,1.56,1.68,0.11999999999999988,0.0,0.0
TLIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5516,0.526,0.5241,0.465,0.4524,-0.0126,0.0,0.0
MAMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.88,2.88,2.8,4.53,1.7300000000000004,0.0,0.0
CV,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69,4.6,4.55,4.35,4.88,0.5300000000000002,0.0,0.0
ONCHU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59,10.56,10.53,10.2,0.0,-10.2,0.0,0.0
VNMEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.05,10.38,0.0,10.22,0.0,0.0,0.0
EMPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8564,17.56,17.61,0.0500000000000007,0.0,0.0
ORIQU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.08,0.0,0.0,10.3,0.0,-10.3,0.0,0.0
INACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,0.0,0.0,0.0,10.2,0.0,0.0,0.0
CCIIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.32,10.4,10.42,0.0,-10.42,0.0,0.0
GRAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,3.3656,3.32,3.0,3.0,0.0,0.0,0.0
GRIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.76,27.81,27.8101,26.88,27.479,0.5990000000000002,0.0,0.0
BGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95,10.71,11.42,9.6071,7.795,-1.812100000000001,0.0,0.0
CAEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3801,10.41,10.45,10.72,10.56,-0.16000000000000014,0.0,0.0
JCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12,17.925,17.995,17.209,18.74,1.5309999999999988,0.0,0.0
JLHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2566,4.1339,4.115,4.09,3.76,-0.33000000000000007,0.0,0.0
LWACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.08,0.0,-10.08,0.0,0.0
FMFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3599,15.41,15.2,10.0,5.85,-4.15,0.0,0.0
HCHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.285,3.43,3.31,3.4,3.9,0.5,0.0,0.0
AACI,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.47,10.49,10.41,10.46,10.3,-0.16000000000000014,0.0,0.0
DAIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9333,2.91,2.9401,2.75,2.7,-0.04999999999999982,0.0,0.0
CTWO,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,18.25,18.25,18.51,0.0,-18.51,0.0,0.0
PACHU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.06,10.08,10.08,10.0801,0.0,-10.0801,0.0,0.0
AXINU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.455,33.29,32.715,30.0,32.1,2.1000000000000014,0.0,0.0
EGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.715,5.7,5.78,5.4,4.9,-0.5,0.0,0.0
SLDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,16.255,16.25,15.3226,15.79,0.4673999999999996,0.0,0.0
BSAAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,19.8735,19.8,17.9,17.7,-0.1999999999999993,0.0,0.0
BACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.17,10.17,0.0,0.0,0.0,0.0,0.0
VNTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.49,7.45,7.45,1.01,0.95005,-0.05995000000000006,0.0,0.0
CHYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.61,21.02,21.105,19.4399,18.665,-0.7749000000000024,0.0,0.0
ASIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.33,17.85,17.715,17.31,19.03,1.7200000000000024,0.0,0.0
VOYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,35.58,34.96,30.33,33.51,3.1799999999999997,0.0,0.0
BLUWU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,10.1062,0.0,0.0,0.0
JEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359899,0.3571,0.349,0.3246,0.3101,-0.014500000000000013,0.0,0.0
NAMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1501,3.15,3.15,3.19,2.15,-1.04,0.0,0.0
TGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,2.1,2.15,1.7801,1.77,-0.010099999999999998,0.0,0.0
CRCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.38,147.38,147.21,132.7154,141.7509,9.035500000000013,0.0,0.0
WTGUU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHPGU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCHVU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.3435,0.0,0.0,0.0,0.0,0.0
FTRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.5469,0.5688,0.497,0.4773,-0.019699999999999995,0.0,0.0
CRAQU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,10.29,0.0,0.0,0.0
PELIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.27,0.0,-10.27,0.0,0.0
SOUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,10.1,10.09,10.1,10.135,0.03500000000000014,0.0,0.0
OYSEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.29,53.755,53.9,49.23,50.16,0.9299999999999997,0.0,0.0
MNTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.44,17.055,17.4,16.33,18.02,1.6900000000000013,0.0,0.0
AACIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0
OFAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1301,1.1299,1.1101,1.1,1.01,-0.09000000000000008,0.0,0.0
PCAPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6434,10.62,10.56,10.56,10.65,0.08999999999999986,0.0,0.0
CHAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24,10.24,10.26,10.235,10.985,0.75,0.0,0.0
WENNU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.55,10.55,10.59,0.0,-10.59,0.0,0.0
ARAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,4.36,4.37,4.48,5.22,0.7399999999999993,0.0,0.0
TVAIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0
RTACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.62,11.6,11.65,11.65,12.14,0.4900000000000002,0.0,0.0
KWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,2.6098,2.61,2.62,2.12,-0.5,0.0,0.0
ETOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.75,40.2001,40.515,38.0005,39.55,1.5494999999999948,0.0,0.0
CCCXU,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.345,21.46,21.15,25.025,23.5,-1.5249999999999986,0.0,0.0
ANTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.65,12.84,12.73,12.0,11.51,-0.4900000000000002,0.0,0.0
OMSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.07,4.0,3.95,3.61,5.025,1.4150000000000005,0.0,0.0
PMTRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.82,1.8,1.86,1.78,-0.08000000000000007,0.0,0.0
EGHAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AII,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.77,23.91,24.005,23.26,23.98,0.7199999999999989,0.0,0.0
AHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.745,36.735,36.715,36.71,36.755,0.045000000000001705,0.0,0.0
IPODU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGCTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,10.78,10.8,12.1,12.05,-0.049999999999998934,0.0,0.0
WSBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6553,9.7,9.68,9.58,9.51,-0.07000000000000028,0.0,0.0
GTENU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.47,10.6,10.6001,10.58,0.0,-10.58,0.0,0.0
RDAGU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.6,10.6,0.0,0.0,0.0,0.0,0.0
LIMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,1.59,1.58,1.41,1.24,-0.16999999999999993,0.0,0.0
LCCCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TACOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.74,10.77,10.79,10.83,0.0,-10.83,0.0,0.0
YB,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.815,20.2,20.235,20.13,23.18,3.0500000000000007,0.0,0.0
DAAQU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.46,10.53,0.0,-10.53,0.0,0.0
RAAQU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.33,10.33,10.33,10.29,10.8,0.5100000000000016,0.0,0.0
IPCXU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.43,0.0,-10.43,0.0,0.0
BCTXZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.485,0.4111,0.44,0.4479,0.4488,0.0008999999999999564,0.0,0.0
PHOE,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44,14.47,15.41,13.6,18.5,4.9,0.0,0.0
CHACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0
NPACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.32,10.37,10.37,10.39,0.0,-10.39,0.0,0.0
TVACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.55,11.55,12.0,0.0,-12.0,0.0,0.0
CIGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9889,3.1074,3.08,2.7,2.78,0.07999999999999963,0.0,0.0
PFAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,1.9668,1.96,1.9201,2.94,1.0199,0.0,0.0
TMDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.910001,0.8901,0.89,0.74,0.81,0.07000000000000006,0.0,0.0
EDHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.503,0.4903,0.5017,0.4794,0.8264,0.34700000000000003,0.0,0.0
CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22,16.615,16.61,15.9,17.36,1.459999999999999,0.0,0.0
TVRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.06,39.975,39.55,41.615,4.975,-36.64,0.0,0.0
HXHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,1.33,1.33,1.21,1.0753,-0.13470000000000004,0.0,0.0
BULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0884,11.825,12.325,11.3,11.455,0.15499999999999936,0.0,0.0
IOTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3691,0.369,0.3698,0.3355,0.3401,0.004599999999999993,0.0,0.0
CUPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.091366,1.195,1.19,0.92,0.9,-0.020000000000000018,0.0,0.0
MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.738,9.101,9.33,9.435,9.285,-0.15000000000000036,0.0,0.0
